 1987  09  18  18   52.50  117.50   10.56
 1987  09  19  00   70.00  297.50   10.10
 1987  09  19  00   80.00  170.00   10.11
 1987  09  19  06   60.00   22.50   10.28
 1987  09  19  06   60.00  330.00   10.04
 1987  09  21  06   50.00   37.50   10.55
 1987  09  21  06   65.00  255.00   10.20
 1987  09  21  12   55.00  142.50   10.97
 1987  09  22  06   62.50    0.00   11.34
 1987  09  22  06   77.50  220.00   10.95
 1987  09  23  00   40.00  152.50   10.23
 1987  09  23  00   67.50  357.50   11.40
 1987  09  23  18   40.00  335.00   10.48
 1987  09  24  06   62.50  297.50   13.65
 1987  09  24  06   67.50  197.50   10.06
 1987  09  24  12   65.00   72.50   10.39
 1987  09  25  00   57.50   30.00   10.96
 1987  09  25  00   57.50  182.50   10.02
 1987  09  25  06   45.00  325.00   11.04
 1987  09  25  06   57.50  310.00   10.25
 1987  09  25  12   75.00    5.00   10.69
 1987  09  25  18   45.00  130.00   10.41
 1987  09  26  12   47.50   97.50   10.46
 1987  09  26  12   47.50  315.00   12.66
 1987  09  26  12   57.50  205.00   11.08
 1987  09  26  12   65.00  297.50   11.84
 1987  09  26  18   77.50  122.50   10.41
